# date	league	home	away	league_id	home_id	away_id	fixture_id
2025-11-24	liga profesional argentina	Deportivo Riestra	Barracas Central	128	476	2432	1486749
2025-11-24	liga profesional argentina	Racing Club	River Plate	128	436	435	1486751
2025-11-24	serie a brazil	Mirassol	Ceara	71	7848	129	1478023
2025-11-24	primera a colombia	America de Cali	Junior	239	1138	1135	1486345
2025-11-24	premier league	Manchester United	Everton	39	33	45	1379086
2025-11-24	ligue 2	Reims	Montpellier	62	93	82	1389249
2025-11-24	serie a italia	Torino	Como	135	503	895	1377981
2025-11-24	serie a italia	Sassuolo	Pisa	135	488	801	1377980
2025-11-24	serie b	Sampdoria	Juve Stabia	136	498	863	1419716
2025-11-24	liga mx	FC Juarez	Pachuca	262	2298	2292	1487899
2025-11-24	laliga	Espanyol	Sevilla	140	540	536	1390943
2025-11-24	laliga2	Real Sociedad II	Valladolid	141	9585	720	1391921
2025-11-24	super lig	Başakşehir	Trabzonspor	203	564	998	1394542
2025-11-24	super lig	Konyaspor	Antalyaspor	203	607	1005	1394548
2025-11-24	mls	Philadelphia Union	New York City FC	253	1599	1604	1485788
